00A7F2CC 0057 CGenericModel: CPositionableObject, CSceneNodeObject, CEditorBaseObject, CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>, iRandomWeight, iHighlight;  [MI]                                                                          
00A7F434 0088 CItem: CBaseUnit, CPositionableObject, CSceneNodeObject, CEditorBaseObject, CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                  
00A7F664 0088 CItemGold: CItem, CBaseUnit, CPositionableObject, CSceneNodeObject, CEditorBaseObject, CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                       
00A7F86C 0001 CItemSaveState: CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                                                                              
00A7F874 0001 CKeyframe: CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                                                                                   
00A7F93C 0006 CMonster;  [MI]                                                                                                                                                                                                                                        
00A7F958 0007 CMonster: iMissile;  [MI]                                                                                                                                                                                                                              
00A7F97C 0120 CMonster: CCharacter, CBaseUnit, CPositionableObject, CSceneNodeObject, CEditorBaseObject, CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>, iInventoryListener, iMissile;  [MI]                                                     
00A7FCA4 0001 CLogicNodeState: CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                                                                             
00A80028 0006 CPlayer;  [MI]                                                                                                                                                                                                                                         
00A80044 0007 CPlayer: iMissile;  [MI]                                                                                                                                                                                                                               
00A80064 0120 CPlayer: CCharacter, CBaseUnit, CPositionableObject, CSceneNodeObject, CEditorBaseObject, CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>, iInventoryListener, iMissile;  [MI]                                                      
00A80284 0088 CTriggerUnit: CItem, CBaseUnit, CPositionableObject, CSceneNodeObject, CEditorBaseObject, CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                    
00A8060C 0001 Ogre::Image: Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                                                                                             
00A80614 0001 CWardrobe: CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                                                                                   
00A80664 0001 CKeyManager: CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                                                                                 
00A8066C 0001 CMouseManager: CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                                                                               
00A80754 0001 CEquipmentRef: CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                                                                               
00A8075C 0001 CInventory: CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                                                                                  
00A80A28 0001 CAutomap: CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                                                                                    
00A80CA8 0001 CDungeon: CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                                                                                    
00A80FE4 0001 CQuadtreeNode<unsigned int>: CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                                                                 
00A80FEC 0001 CLevel: CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                                                                                      
00A81604 0001 CQuadtree<unsigned int>: CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                                                                     
00A81A50 0001 CLevelState: CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                                                                                 
00A81A58 0001 CChunk: CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                                                                                      
00A81A60 0001 CLevelLayout: CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                                                                                
00A81A68 0001 CLevelTemplateData: CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                                                                          
00A81A70 0001 CChunkType: CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                                                                                  
00A81A78 0001 CChunkInstance: CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                                                                              
00A8226C 0007 CAnimationPlayer: CEditorBaseObject, CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                                                         
00A8228C 0007 CCounter: CEditorBaseObject, CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                                                                 
00A822B4 0057 CDungeonObject: CPositionableObject, CSceneNodeObject, CEditorBaseObject, CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                    
00A823A0 0007 CGameStateController: CEditorBaseObject, CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                                                     
00A82430 0002 iMenuListener;  [SI]                                                                                                                                                                                                                                   
00A8243C 0007 CLogicTimer: CEditorBaseObject, CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                                                              
00A82464 0059 CLogicTrigger: CPositionableObject, CSceneNodeObject, CEditorBaseObject, CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                     
00A82554 0007 COutputIncrementor: CEditorBaseObject, CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                                                       
00A82578 0002 iLevelUpdate;  [SI]                                                                                                                                                                                                                                    
00A82584 0007 CPuzzleRandomizer: CEditorBaseObject, CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>, iLevelUpdate;  [MI]                                                                                                                          
00A82610 0002 CPuzzleRandomizer;  [MI]                                                                                                                                                                                                                               
00A8261C 0007 CRandomChoice: CEditorBaseObject, CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                                                            
00A82640 0007 CSkipCutscene: CEditorBaseObject, CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                                                            
00A82664 0057 CTeleport: CPositionableObject, CSceneNodeObject, CEditorBaseObject, CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                         
00A82754 0059 CTriggerBox: CLogicTrigger, CPositionableObject, CSceneNodeObject, CEditorBaseObject, CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                        
00A8284C 0018 CTriggerSphere: CLogicTrigger, CPositionableObject, CSceneNodeObject, CEditorBaseObject, CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                     
00A82944 0057 CWarper: CPositionableObject, CSceneNodeObject, CEditorBaseObject, CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                           
00A82A34 0057 CWaypointActivator: CPositionableObject, CSceneNodeObject, CEditorBaseObject, CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                
00A82B48 0002 CCinematicObject;  [MI]                                                                                                                                                                                                                                
00A82B54 0002 CCinematicObject: iLevelUpdate;  [MI]                                                                                                                                                                                                                  
00A82B60 0007 CCinematicObject: CEditorBaseObject, CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>, iMenuListener, iLevelUpdate;  [MI]                                                                                                            
00A82B90 0003 iLevelUpdatedCharacter;  [SI]                                                                                                                                                                                                                          
00A82BA0 0003 CDamageShape;  [MI]                                                                                                                                                                                                                                    
00A82BB0 0002 CDamageShape: iLevelUpdatedCharacter;  [MI]                                                                                                                                                                                                            
00A82BBC 0061 CDamageShape: CShape, CPositionableObject, CSceneNodeObject, CEditorBaseObject, CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>, iLevelUpdate, iLevelUpdatedCharacter;  [MI]                                                        
00A82CE4 0002 CFormationNode;  [MI]                                                                                                                                                                                                                                  
00A82DDC 0001 CFormationNodeSaveAndLoad: CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                                                                   
00A82DE8 0002 CLayout;  [MI]                                                                                                                                                                                                                                         
00A82DF4 0003 CLayout: iHighlight;  [MI]                                                                                                                                                                                                                             
00A82E04 0073 CLayout: CAllDescriptorsScene, CLayoutScene, CEditorScene, CPositionableObject, CSceneNodeObject, CEditorBaseObject, CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>, iRandomWeight, iHighlight;  [MI]                              
00A82F2C 0057 CLight: CPositionableObject, CSceneNodeObject, CEditorBaseObject, CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                            
00A83020 0007 CMoneyTaker: CEditorBaseObject, CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                                                              
00A83044 0007 CMusicObject: CEditorBaseObject, CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                                                             
00A8306C 0057 CPositionableObject: CSceneNodeObject, CEditorBaseObject, CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                                    
00A83158 0003 CPropertyNode;  [MI]                                                                                                                                                                                                                                   
00A8316C 0057 CPropertyNode: CPositionableObject, CSceneNodeObject, CEditorBaseObject, CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>, iLevelUpdatedCharacter;  [MI]                                                                             
00A83258 0003 CRandomGroup;  [MI]                                                                                                                                                                                                                                    
00A8326C 0057 CRandomGroup: CPositionableObject, CSceneNodeObject, CEditorBaseObject, CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>, iRandomWeight;  [MI]                                                                                       
00A83358 0002 iSnap;  [SI]                                                                                                                                                                                                                                           
00A83364 0002 iCollision;  [SI]                                                                                                                                                                                                                                      
00A83370 0002 CRoomPiece;  [MI]                                                                                                                                                                                                                                      
00A8337C 0002 CRoomPiece: iCollision;  [MI]                                                                                                                                                                                                                          
00A83388 0002 CRoomPiece: iHighlight, iCollision;  [MI]                                                                                                                                                                                                              
00A83394 0057 CRoomPiece: CPositionableObject, CSceneNodeObject, CEditorBaseObject, CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>, iSnap, iHighlight, iCollision;  [MI]                                                                         
00A8347C 0010 CSceneNodeObject: CEditorBaseObject, CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                                                         
00A834BC 0058 CShape: CPositionableObject, CSceneNodeObject, CEditorBaseObject, CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                            
00A836A0 0002 iSelected;  [SI]                                                                                                                                                                                                                                       
00A836AC 0002 CSoundObject;  [MI]                                                                                                                                                                                                                                    
00A836BC 0057 CSoundObject: CPositionableObject, CSceneNodeObject, CEditorBaseObject, CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>, iSelected;  [MI]                                                                                           
00A837B0 0002 iUnitObserver;  [SI]                                                                                                                                                                                                                                   
00A837CC 0002 CUnitSpawner;  [MI]                                                                                                                                                                                                                                    
00A837D8 0003 CUnitSpawner: iUnitObserver;  [MI]                                                                                                                                                                                                                     
00A837EC 0058 CUnitSpawner: CShape, CPositionableObject, CSceneNodeObject, CEditorBaseObject, CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>, iRandomWeight, iUnitObserver;  [MI]                                                                
00A83910 0002 CParticle;  [MI]                                                                                                                                                                                                                                       
00A8391C 0057 CParticle: CPositionableObject, CSceneNodeObject, CEditorBaseObject, CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>, iLevelUpdate;  [MI]                                                                                           
00A83A54 0001 CParticleCache: CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                                                                              
00A83A5C 0004 ParticleUniverse::DynamicAttributeRandomCurved: ParticleUniverse::DynamicAttribute, ParticleUniverse::IElement;  [SI]                                                                                                                                  
00A83A70 0004 ParticleUniverse::DynamicAttributeCurved: ParticleUniverse::DynamicAttribute, ParticleUniverse::IElement;  [SI]                                                                                                                                        
00A83A84 0003 ParticleUniverse::DynamicAttributeRandom: ParticleUniverse::DynamicAttribute, ParticleUniverse::IElement;  [SI]                                                                                                                                        
00A83A94 0004 ParticleUniverse::DynamicAttributeFixed: ParticleUniverse::DynamicAttribute, ParticleUniverse::IElement;  [SI]                                                                                                                                         
00A83AB4 0002 CParticleEmitterWrapper;  [MI]                                                                                                                                                                                                                         
00A83AC4 0057 CParticleEmitterWrapper: CPositionableObject, CSceneNodeObject, CEditorBaseObject, CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>, iSelected;  [MI]                                                                                
00A83C2C 0001 CParticlePreloader: CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                                                                          
00A83CD0 0002 CParticleTechWrapper;  [MI]                                                                                                                                                                                                                            
00A83CDC 0002 CParticleTechWrapper: iLevelUpdate;  [MI]                                                                                                                                                                                                              
00A83CE8 0003 CParticleTechWrapper: iSelected, iLevelUpdate;  [MI]                                                                                                                                                                                                   
00A83CF8 0004 CParticleTechWrapper: iRandomWeight, iSelected, iLevelUpdate;  [MI]                                                                                                                                                                                    
00A83D0C 0061 CParticleTechWrapper: CParticleWrapper, CPositionableObject, CSceneNodeObject, CEditorBaseObject, CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>, iResource, iRandomWeight, iSelected, iLevelUpdate;  [MI]                         
00A83E24 0004 iResource;  [SI]                                                                                                                                                                                                                                       
00A83E68 0002 CParticleWrapper;  [MI]                                                                                                                                                                                                                                
00A83E74 0003 CParticleWrapper: iSelected;  [MI]                                                                                                                                                                                                                     
00A83E84 0004 CParticleWrapper: iRandomWeight, iSelected;  [MI]                                                                                                                                                                                                      
00A83E9C 0060 CParticleWrapper: CPositionableObject, CSceneNodeObject, CEditorBaseObject, CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>, iResource, iRandomWeight, iSelected;  [MI]                                                             
00A83F90 0001 CWeaponTrail: CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                                                                                
00A83F98 0002 CAffectorWrapper;  [MI]                                                                                                                                                                                                                                
00A83FA4 0057 CAffectorWrapper: CPositionableObject, CSceneNodeObject, CEditorBaseObject, CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>, iSelected;  [MI]                                                                                       
00A8408C 0002 CAlignWrapper;  [MI]                                                                                                                                                                                                                                   
00A8418C 0002 CBoxColliderWrapper;  [MI]                                                                                                                                                                                                                             
00A8419C 0057 CBoxColliderWrapper: CColliderWrapper, CAffectorWrapper, CPositionableObject, CSceneNodeObject, CEditorBaseObject, CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>, iSelected;  [MI]                                                
00A84290 0002 CColliderWrapper;  [MI]                                                                                                                                                                                                                                
00A84384 0002 CColorWrapper;  [MI]                                                                                                                                                                                                                                   
00A84394 0057 CColorWrapper: CAffectorWrapper, CPositionableObject, CSceneNodeObject, CEditorBaseObject, CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>, iSelected;  [MI]                                                                        
00A84484 0002 CForceWrapper;  [MI]                                                                                                                                                                                                                                   
00A8457C 0002 CGeometryRotateWrapper;  [MI]                                                                                                                                                                                                                          
00A84684 0002 CGravityWrapper;  [MI]                                                                                                                                                                                                                                 
00A84784 0002 CJetWrapper;  [MI]                                                                                                                                                                                                                                     
00A84880 0002 CLinearForceWrapper;  [MI]                                                                                                                                                                                                                             
00A84980 0002 CLineWrapper;  [MI]                                                                                                                                                                                                                                    
00A84A74 0002 CPlaneColliderWrapper;  [MI]                                                                                                                                                                                                                           
00A84B7C 0002 CScaleWrapper;  [MI]                                                                                                                                                                                                                                   
00A84B8C 0057 CScaleWrapper: CAffectorWrapper, CPositionableObject, CSceneNodeObject, CEditorBaseObject, CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>, iSelected;  [MI]                                                                        
00A84C7C 0002 CSineForceWrapper;  [MI]                                                                                                                                                                                                                               
00A84D80 0002 CSphereColliderWrapper;  [MI]                                                                                                                                                                                                                          
00A84E84 0002 CTextureAnimateWrapper;  [MI]                                                                                                                                                                                                                          
00A84F8C 0002 CTextureRotateWrapper;  [MI]                                                                                                                                                                                                                           
00A85094 0002 CVortexWrapper;  [MI]                                                                                                                                                                                                                                  
00A85194 0001 CAnimationSet: CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                                                                               
00A851A8 0001 CCinematics: CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                                                                                 
00A851B0 0001 CDungeonManager: CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                                                                             
00A851B8 0001 CGameGlobals: CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                                                                                
00A85C40 0001 CGraphManager: CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                                                                               
00A85C48 0001 CHierarchy: CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                                                                                  
00A85C50 0001 CollisionModelRef: CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                                                                           
00A85C58 0001 BatchModelRef: CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                                                                               
00A85E88 0001 CMasterResourceManager: CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                                                                      
00A85EB8 0001 CRecipes: CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                                                                                    
00A861D0 0003 CResourceSettings: CDynamicPropertyFile, CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                                                     
00A86234 0001 CRoomPieceDataInformation::CRoomPieceCoreData: CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                                               
00A8623C 0001 CRoomPieceDataInformation: CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                                                                   
00A8634C 0001 CSets: CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                                                                                       
00A86358 0001 CSharedStash: CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                                                                                
00A86360 0001 CSoundData: CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                                                                                  
00A863D4 0001 CSoundBankDataInformation: CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                                                                   
00A863DC 0001 CStringTranslate: CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                                                                            
00A8662C 0001 CUnitResourceList: CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                                                                           
00A86710 0001 CUnitThemeParticle: CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                                                                          
00A86728 0001 CUnitTheme: CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                                                                                  
00A86730 0001 CUnitThemes: CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                                                                                 
00A86738 0001 CSoundBank: CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                                                                                  
00A86740 0001 CChannelInstance: CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                                                                            
00A88450 0003 Ogre::SharedPtr<Ogre::DataStream>;  [SI]                                                                                                                                                                                                               
00A88460 0001 CSoundInstance: CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                                                                              
00A884E8 0001 CSoundManager: CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                                                                               
00A88644 0001 CSpawningData: CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                                                                               
00A8864C 0001 CSpawnClass: CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                                                                                 
00A88784 0001 CSpawnClassData: CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                                                                             
00A88814 0001 CSpawnClassParser: CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                                                                           
00A88834 0002 CEGUI::SlotFunctorBase;  [SI]                                                                                                                                                                                                                          
00A88840 0007 CEditorButton: CEditorImage, CEditorBaseObject, CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                                              
00A88894 0002 CEGUI::MemberFunctionSlot<CEditorButton>: CEGUI::SlotFunctorBase;  [SI]                                                                                                                                                                                
00A888D4 0005 CEditorImage: CEditorBaseObject, CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                                                             
00A889B0 0001 CEquipmentTooltip: CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                                                                           
00A889B8 0001 CSkillTooltip: CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                                                                               
00A889C0 0001 CSkillFoldout: CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                                                                               
00A889C8 0001 CTextEvent: CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                                                                                  
00A88A84 0002 CEGUI::MemberFunctionSlot<CGameUI>: CEGUI::SlotFunctorBase;  [SI]                                                                                                                                                                                      
00A88FFC 0002 CGameUI: CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                                                                                     
00A89950 0006 CEGUI::System: CEGUI::Singleton<CEGUI::System>, CEGUI::EventSet;  [MI]                                                                                                                                                                                 
00A8996C 0024 CEGUI::OgreCEGUIRenderer: CEGUI::Renderer, CEGUI::EventSet;  [SI]                                                                                                                                                                                      
00A89AC8 0001 CMenuManager: CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                                                                                
00A89AD8 0009 CCinematicMenu: CDropdownMenu, CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                                                               
00A89B84 0012 CSubMenu: CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                                                                                    
00A89BD0 0002 CEGUI::MemberFunctionSlot<CCombineMenu>: CEGUI::SlotFunctorBase;  [SI]                                                                                                                                                                                 
00A89D7C 0007 CCombineMenu;  [MI]                                                                                                                                                                                                                                    
00A89D9C 0013 CCombineMenu: CSubMenu, CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>, iInventoryListener;  [MI]                                                                                                                                  
00A89E04 0002 CEGUI::MemberFunctionSlot<CConsole>: CEGUI::SlotFunctorBase;  [SI]                                                                                                                                                                                     
00A89E28 0001 CConsole: CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                                                                                    
00A8DA08 0009 CDialogMenu: CDropdownMenu, CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                                                                  
00A8DB1C 0009 CDieMenu: CDropdownMenu, CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                                                                     
00A8DCC0 0002 CEGUI::MemberFunctionSlot<CDropdownMenu>: CEGUI::SlotFunctorBase;  [SI]                                                                                                                                                                                
00A8DCFC 0009 CDropdownMenu: CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                                                                               
00A8DD30 0002 CEGUI::MemberFunctionSlot<CEnchantMenu>: CEGUI::SlotFunctorBase;  [SI]                                                                                                                                                                                 
00A8DD3C 0006 CEnchantMenu;  [MI]                                                                                                                                                                                                                                    
00A8DD5C 0013 CEnchantMenu: CSubMenu, CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>, iInventoryListener;  [MI]                                                                                                                                  
00A8E3F0 0006 CFishingMenu: CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                                                                                
00A8E410 0002 CEGUI::MemberFunctionSlot<CFishingMenu>: CEGUI::SlotFunctorBase;  [SI]                                                                                                                                                                                 
00A8E46C 0004 CInteractiveMenu: CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                                                                            
00A8E504 0002 CEGUI::MemberFunctionSlot<CInventoryMenu>: CEGUI::SlotFunctorBase;  [SI]                                                                                                                                                                               
00A8E510 0007 CInventoryMenu;  [MI]                                                                                                                                                                                                                                  
00A8E530 0013 CInventoryMenu: CSubMenu, CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>, iInventoryListener;  [MI]                                                                                                                                
00A8E858 0002 CEGUI::MemberFunctionSlot<CJournalMenu>: CEGUI::SlotFunctorBase;  [SI]                                                                                                                                                                                 
00A8E864 0012 CJournalMenu: CSubMenu, CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                                                                      
00A8EC40 0002 CEGUI::MemberFunctionSlot<CMerchantMenu>: CEGUI::SlotFunctorBase;  [SI]                                                                                                                                                                                
00A8EC88 0007 CMerchantMenu;  [MI]                                                                                                                                                                                                                                   
00A8ECA8 0013 CMerchantMenu: CSubMenu, CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>, iInventoryListener;  [MI]                                                                                                                                 
00A8EE54 0009 CModalMenu: CDropdownMenu, CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                                                                   
00A8EEC8 0009 COptionsMenu: CDropdownMenu, CRunicCore, Ogre::AllocatedObject<Ogre::CategorisedAllocPolicy<0>>;  [SI]                                                                                                                                                 
